,hq_id,inv_id,inv_name
35050,194234,424052,supplier2
35051,194234,200960,supplier2
35052,194234,43046,supplier3
35053,194234,225306,supplier2
35054,194234,225314,supplier2
35055,194234,40877,supplier3
35056,194234,5537,supplier3
35057,194234,132283,supplier2
35058,194234,503587,supplier2
35059,194234,132310,supplier2
35060,194234,1533738,supplier4
35061,194234,22248,supplier3
35062,194234,736515,supplier4
35063,194234,47610,supplier3
35064,194234,10758,supplier3
35065,194234,197246,supplier2
35066,194234,45975,supplier3
35067,194234,132421,supplier2
35068,194234,466061,supplier2
35069,194234,22358,supplier3
35070,194234,14017,supplier3
35071,194234,200911,supplier2
35072,194234,503924,supplier2
35073,194234,34694,supplier3
35074,194234,34717,supplier3
35075,194234,200910,supplier2
35076,194234,412706,supplier2
35077,194234,24052,supplier3
35078,194234,585992,supplier2
35079,194234,132407,supplier2
35080,194234,503871,supplier2
35081,194234,503870,supplier2
35082,194234,200940,supplier2
35083,194234,733135,supplier4
35084,194234,468503,supplier2
35085,194234,54915,supplier3
35086,194234,466065,supplier2
35087,194234,73084,supplier2
35088,194234,132346,supplier2
35089,194234,503809,supplier2
35090,194234,132355,supplier2
35091,194234,132357,supplier2
35092,194234,6085,supplier3
35093,194234,132372,supplier2
35094,194234,15143,supplier3
35095,194234,200933,supplier2
35096,194234,200931,supplier2
35097,194234,1277188,supplier4
35098,194234,132311,supplier2
35099,194234,144559,supplier2
35100,194234,11782,supplier3
35101,194234,209088,supplier2
35102,194234,32536,supplier3
35103,194234,20769,supplier3
35104,194234,209092,supplier2
35105,194234,423994,supplier2
35106,194234,209248,supplier2
35107,194234,424637,supplier2
35108,194234,209239,supplier2
35109,194234,209238,supplier2
35110,194234,209237,supplier2
35111,194234,209186,supplier2
35112,194234,419218,supplier2
35113,194234,225003,supplier2
35114,194234,289898,supplier2
35115,194234,18226,supplier3
35116,194234,123140,supplier2
35117,194234,209257,supplier2
35118,194234,209252,supplier2
35119,194234,17519,supplier3
35120,194234,201048,supplier2
35121,194234,119029,supplier2
35122,194234,123118,supplier2
35123,194234,3295,supplier3
35124,194234,109118,supplier2
35125,194234,225016,supplier2
35126,194234,119097,supplier2
35127,194234,12778,supplier3
35128,194234,123107,supplier2
35129,194234,284064,supplier2
35130,194234,209169,supplier2
35131,194234,209170,supplier2
35132,194234,21577,supplier3
35133,194234,19426,supplier3
35134,194234,13377,supplier3
35135,194234,468591,supplier2
35136,194234,19407,supplier3
35137,194234,21517,supplier3
35138,194234,3932,supplier3
35139,194234,12459,supplier3
35140,194234,21464,supplier3
35141,194234,209171,supplier2
35142,194234,468599,supplier2
35143,194234,128225,supplier2
35144,194234,209209,supplier2
35145,194234,209199,supplier2
35146,194234,425341,supplier2
35147,194234,209196,supplier2
35148,194234,209175,supplier2
35149,194234,209177,supplier2
35150,194234,209195,supplier2
35151,194234,468617,supplier2
35152,194234,2248,supplier3
35153,194234,201041,supplier2
35154,194234,201042,supplier2
35155,194234,35775,supplier3
35156,194234,209182,supplier2
35157,194234,209183,supplier2
35158,194234,468613,supplier2
35159,194234,209200,supplier2
35160,194234,2017,supplier3
35161,194234,209152,supplier2
35162,194234,209106,supplier2
35163,194234,209107,supplier2
35164,194234,119019,supplier2
35165,194234,18306,supplier3
35166,194234,209112,supplier2
35167,194234,49251,supplier3
35168,194234,118983,supplier2
35169,194234,209116,supplier2
35170,194234,1728628,supplier4
35171,194234,43448,supplier3
35172,194234,424684,supplier2
35173,194234,209119,supplier2
35174,194234,209121,supplier2
35175,194234,32902,supplier3
35176,194234,224997,supplier2
35177,194234,424122,supplier2
35178,194234,424700,supplier2
35179,194234,209126,supplier2
35180,194234,18523,supplier3
35181,194234,1934,supplier3
35182,194234,49064,supplier3
35183,194234,356585,supplier4
35184,194234,468434,supplier2
35185,194234,243393,supplier3
35186,194234,128252,supplier2
35187,194234,209118,supplier2
35188,194234,129464,supplier2
35189,194234,129378,supplier2
35190,194234,209266,supplier2
35191,194234,13030,supplier3
35192,194234,209503,supplier2
35193,194234,423945,supplier2
35194,194234,19968,supplier3
35195,194234,424066,supplier2
35196,194234,129384,supplier2
35197,194234,46500,supplier3
35198,194234,49686,supplier3
35199,194234,44394,supplier3
35200,194234,225052,supplier2
35201,194234,201020,supplier2
35202,194234,11784,supplier3
35203,194234,209502,supplier2
35204,194234,209501,supplier2
35205,194234,16918,supplier3
35206,194234,129408,supplier2
35207,194234,17236,supplier3
35208,194234,32777,supplier3
35209,194234,424097,supplier2
35210,194234,201005,supplier2
35211,194234,209500,supplier2
35212,194234,122342,supplier2
35213,194234,44885,supplier3
35214,194234,209258,supplier2
35215,194234,201004,supplier2
35216,194234,201014,supplier2
35217,194234,129433,supplier2
35218,194234,20723,supplier3
35219,194234,12879,supplier3
35220,194234,209506,supplier2
35221,194234,35983,supplier3
35222,194234,129485,supplier2
35223,194234,209504,supplier2
35224,194234,129483,supplier2
35225,194234,129306,supplier2
35226,194234,16829,supplier3
35227,194234,30159,supplier3
35228,194234,209082,supplier2
35229,194234,129348,supplier2
35230,194234,20153,supplier3
35231,194234,853835,supplier4
35232,194234,72788,supplier2
35233,251570,251570,supplier1
35234,251570,50079,supplier3
35235,193289,193289,supplier1
35236,153587,153587,supplier1
35237,258101,258101,supplier1
35238,258101,486125,supplier4
35239,258101,144564,supplier2
35240,258101,42103,supplier3
35241,258101,14740,supplier3
35242,258101,27125,supplier3
35243,258101,758405,supplier4
35244,258101,123119,supplier2
35245,258101,18966,supplier3
35246,258101,349395,supplier4
35247,258101,26958,supplier2
35248,258101,33678,supplier3
35249,258101,29602,supplier3
35250,258101,13843,supplier3
35251,258101,202196,supplier2
35252,193258,193258,supplier1
35253,193258,303135,supplier3
35254,193258,197225,supplier2
35255,261595,261595,supplier1
35256,261595,119011,supplier2
35257,261595,483025,supplier4
35258,536297,536297,supplier1
35259,536297,503442,supplier2
35260,203886,203886,supplier1
35261,203886,197238,supplier2
35262,203886,20611,supplier3
35263,127005,127005,supplier1
35264,127005,201072,supplier2
35265,127005,19332,supplier3
35266,120566,120566,supplier1
35267,120566,46020,supplier3
35268,135547,135547,supplier1
35269,135547,18445,supplier3
35270,458427,458427,supplier1
35271,458427,14177,supplier3
35272,169081,169081,supplier1
35273,169081,197183,supplier2
35274,169081,1297308,supplier4
35275,169081,23037,supplier3
35276,169081,197243,supplier2
35277,160540,160540,supplier1
35278,160540,76103,supplier2
35279,160540,47276,supplier3
35280,193117,193117,supplier1
35281,193117,301288,supplier3
35282,248948,248948,supplier1
35283,248948,209072,supplier2
35284,117199,117199,supplier1
35285,117199,38033,supplier3
35286,117199,1934915,supplier4
35287,117199,10540,supplier3
35288,117199,468435,supplier2
35289,188698,188698,supplier1
35290,188698,24322,supplier3
35291,258855,258855,supplier1
35292,258855,106174,supplier2
35293,125012,125012,supplier1
35294,125012,38625,supplier3
35295,267101,267101,supplier1
35296,267101,8685,supplier3
35297,339965,339965,supplier1
35298,339965,49591,supplier3
35299,224000,224000,supplier1
35300,224000,107160,supplier2
35301,224000,15255,supplier3
35302,134962,134962,supplier1
35303,134962,12180,supplier3
35304,445276,445276,supplier1
35305,445276,502371,supplier2
35306,445276,47338,supplier3
35307,445276,24103,supplier3
35308,191674,191674,supplier1
35309,191674,1330,supplier3
35310,191674,163281,supplier2
35311,191674,42373,supplier3
35312,120966,120966,supplier1
35313,120966,1269338,supplier4
35314,125561,125561,supplier1
35315,125561,26699,supplier3
35316,125561,1272618,supplier4
35317,309105,309105,supplier1
35318,309105,19421,supplier3
35319,333664,333664,supplier1
35320,333664,19187,supplier3
35321,170626,170626,supplier1
35322,170626,243968,supplier3
35323,170626,517171,supplier2
35324,170626,348675,supplier4
35325,170626,144326,supplier2
35326,170626,350365,supplier4
35327,170626,28612,supplier3
35328,170626,108322,supplier2
35329,170626,486235,supplier4
35330,135260,135260,supplier1
35331,135260,1281308,supplier4
35332,135260,70918,supplier2
35333,219299,219299,supplier1
35334,219299,51672,supplier3
35335,193398,193398,supplier1
35336,193398,47652,supplier2
35337,193398,484935,supplier4
35338,408080,408080,supplier1
35339,408080,3706,supplier3
35340,169890,169890,supplier1
35341,169890,2890,supplier3
35342,169890,107206,supplier2
35343,210472,210472,supplier1
35344,210472,23597,supplier3
35345,211741,211741,supplier1
35346,211741,1318428,supplier4
35347,211741,22323,supplier3
35348,242792,242792,supplier1
35349,242792,7170,supplier3
35350,150138,150138,supplier1
35351,150138,144280,supplier2
35352,150138,14211,supplier3
35353,397706,397706,supplier1
35354,397706,223828,supplier2
35355,397706,29852,supplier3
35356,474009,474009,supplier1
35357,474009,468606,supplier2
35358,152707,152707,supplier1
35359,152707,32622,supplier3
35360,152707,70980,supplier2
35361,152707,37545,supplier3
35362,489427,489427,supplier1
35363,489427,193036,supplier2
35364,489427,51002,supplier3
35365,355528,355528,supplier1
35366,355528,348393,supplier2
35367,355528,92412,supplier4
35368,355528,103069,supplier2
35369,194032,194032,supplier1
35370,194032,48488,supplier3
35371,323393,323393,supplier1
35372,323393,299184,supplier3
35373,210908,210908,supplier1
35374,210908,275496,supplier3
35375,388694,388694,supplier1
35376,388694,1672838,supplier4
35377,388694,200968,supplier2
35378,388694,2266,supplier3
35379,267615,267615,supplier1
35380,267615,2129,supplier3
35381,322856,322856,supplier1
35382,322856,754505,supplier4
35383,322856,144476,supplier2
35384,151930,151930,supplier1
35385,151930,30278,supplier3
35386,151930,349025,supplier4
35387,151930,94281,supplier2
35388,109168,109168,supplier1
35389,109168,43023,supplier3
35390,224856,224856,supplier1
35391,224856,1095198,supplier4
35392,224856,278234,supplier2
35393,169792,169792,supplier1
35394,169792,8750,supplier3
35395,169792,193068,supplier2
35396,169792,1927225,supplier4
35397,150046,150046,supplier1
35398,150046,14558,supplier3
35399,366579,366579,supplier1
35400,366579,193408,supplier2
35401,169003,169003,supplier1
35402,169003,33788,supplier3
35403,440822,440822,supplier1
35404,440822,503940,supplier2
35405,218830,218830,supplier1
35406,218830,7583,supplier3
35407,324664,324664,supplier1
35408,324664,340131,supplier2
35409,324664,28337,supplier3
35410,171284,171284,supplier1
35411,171284,24793,supplier3
35412,217705,217705,supplier1
35413,217705,197177,supplier2
35414,149998,149998,supplier1
35415,149998,10046,supplier3
35416,335341,335341,supplier1
35417,335341,145002,supplier2
35418,229247,229247,supplier1
35419,229247,299224,supplier3
35420,475717,475717,supplier1
35421,475717,38618,supplier3
35422,137933,137933,supplier1
35423,137933,350535,supplier4
35424,271091,271091,supplier1
35425,271091,49644,supplier3
35426,169079,169079,supplier1
35427,169079,446669,supplier2
35428,264011,264011,supplier1
35429,264011,200983,supplier2
35430,313944,313944,supplier1
35431,313944,285483,supplier2
35432,313944,21370,supplier3
35433,578725,578725,supplier1
35434,578725,517470,supplier2
35435,216921,216921,supplier1
35436,216921,47395,supplier3
35437,216921,223899,supplier2
35438,249654,249654,supplier1
35439,249654,38354,supplier3
35440,249654,20564,supplier3
35441,249654,51649,supplier3
35442,232337,232337,supplier1
35443,232337,144893,supplier2
35444,232337,76108,supplier2
35445,232337,123112,supplier2
35446,232337,49967,supplier3
35447,122355,122355,supplier1
35448,122355,1931,supplier3
35449,122355,71056,supplier2
35450,264868,264868,supplier1
35451,264868,13520,supplier3
35452,127951,127951,supplier1
35453,127951,429675,supplier4
35454,127951,52147,supplier3
35455,356387,356387,supplier1
35456,356387,6313,supplier3
35457,105412,105412,supplier1
35458,105412,22652,supplier3
35459,393490,393490,supplier1
35460,393490,225243,supplier2
35461,414374,414374,supplier1
35462,414374,30013,supplier3
35463,323008,323008,supplier1
35464,323008,36057,supplier3
35465,323008,144776,supplier2
35466,137834,137834,supplier1
35467,137834,45115,supplier3
35468,137834,76122,supplier2
35469,108365,108365,supplier1
35470,108365,504026,supplier2
35471,131722,131722,supplier1
35472,131722,70891,supplier2
35473,131722,54458,supplier3
35474,121077,121077,supplier1
35475,121077,1628018,supplier4
35476,121077,45314,supplier3
35477,170968,170968,supplier1
35478,170968,31442,supplier3
35479,170968,6188,supplier3
35480,170968,118998,supplier2
35481,212253,212253,supplier1
35482,212253,13168,supplier3
35483,212253,209135,supplier2
35484,212253,10971,supplier3
35485,212253,156177,supplier2
35486,169711,169711,supplier1
35487,169711,107294,supplier2
35488,169711,429695,supplier4
35489,169711,503452,supplier2
35490,169711,344487,supplier2
35491,229655,229655,supplier1
35492,229655,44921,supplier3
35493,229655,73044,supplier2
35494,229655,49333,supplier3
35495,177280,177280,supplier1
35496,177280,1300768,supplier4
35497,248125,248125,supplier1
35498,248125,145036,supplier2
35499,248125,17304,supplier3
35500,115887,115887,supplier1
35501,115887,31950,supplier3
35502,115887,72977,supplier2
35503,181292,181292,supplier1
35504,181292,122352,supplier2
35505,232790,232790,supplier1
35506,232790,1687,supplier3
35507,210180,210180,supplier1
35508,210180,42134,supplier3
35509,210180,106180,supplier2
35510,210180,42031,supplier3
35511,210180,517188,supplier2
35512,109030,109030,supplier1
35513,109030,384617,supplier2
35514,218310,218310,supplier1
35515,218310,17310,supplier3
35516,129456,129456,supplier1
35517,129456,54161,supplier3
35518,208677,208677,supplier1
35519,208677,40876,supplier3
35520,267397,267397,supplier1
35521,267397,25767,supplier3
35522,196407,196407,supplier1
35523,196407,1307458,supplier4
35524,196407,223859,supplier2
35525,196407,50168,supplier3
35526,203288,203288,supplier1
35527,203288,1428448,supplier4
35528,203288,503408,supplier2
35529,203288,45735,supplier3
35530,379037,379037,supplier1
35531,379037,34730,supplier3
35532,127632,127632,supplier1
35533,127632,119095,supplier2
35534,127632,31562,supplier3
35535,211792,211792,supplier1
35536,211792,200930,supplier2
35537,448122,448122,supplier1
35538,448122,128540,supplier2
35539,448122,1403568,supplier4
35540,117221,117221,supplier1
35541,117221,26426,supplier3
35542,112234,112234,supplier1
35543,112234,37785,supplier3
35544,123777,123777,supplier1
35545,123777,140582,supplier3
35546,123777,72753,supplier2
35547,123777,209524,supplier2
35548,123777,1307878,supplier4
35549,123777,1344718,supplier4
35550,123777,1283368,supplier4
35551,123777,1326328,supplier4
35552,123777,1303328,supplier4
35553,123777,1761788,supplier4
35554,123777,1629068,supplier4
35555,123777,1450038,supplier4
35556,123777,1301838,supplier4
35557,123777,1294888,supplier4
35558,123777,1293798,supplier4
35559,123777,1264978,supplier4
35560,123777,760765,supplier4
35561,123777,1313718,supplier4
35562,123777,1257308,supplier4
35563,123777,1311178,supplier4
35564,123777,1297528,supplier4
35565,123777,1334268,supplier4
35566,123777,1269388,supplier4
35567,123777,1392328,supplier4
35568,123777,1382118,supplier4
35569,123777,1290858,supplier4
35570,123777,1399458,supplier4
35571,123777,1758658,supplier4
35572,123777,1742348,supplier4
35573,123777,1309798,supplier4
35574,123777,733405,supplier4
35575,123777,72795,supplier2
35576,123777,902815,supplier4
35577,123777,104135,supplier2
35578,112137,112137,supplier1
35579,112137,348335,supplier4
35580,112137,53110,supplier3
35581,112137,129418,supplier2
35582,112137,724455,supplier4
35583,108730,108730,supplier1
35584,108730,1260018,supplier4
35585,474328,474328,supplier1
35586,474328,232387,supplier3
35587,474328,1247748,supplier4
35588,474328,502399,supplier2
35589,430938,430938,supplier1
35590,430938,1180688,supplier4
35591,430938,193074,supplier2
35592,430938,453015,supplier4
35593,430938,352025,supplier4
35594,430938,50172,supplier3
35595,128286,128286,supplier1
35596,128286,40037,supplier3
35597,128286,129558,supplier2
35598,193443,193443,supplier1
35599,149068,149068,supplier1
35600,114906,114906,supplier1
35601,120698,120698,supplier1
35602,133258,133258,supplier1
35603,128001,128001,supplier1
35604,126019,126019,supplier1
35605,148437,148437,supplier1
35606,186306,186306,supplier1
35607,186306,12015,supplier3
35608,186306,36266,supplier3
35609,186306,760345,supplier4
35610,186306,35420,supplier3
35611,186306,35193,supplier3
35612,186306,349995,supplier4
35613,186306,72585,supplier2
35614,186306,76467,supplier2
35615,186306,743765,supplier4
35616,186306,24164,supplier3
35617,186306,108328,supplier2
35618,186306,726025,supplier4
35619,186306,1289948,supplier4
35620,186306,144233,supplier2
35621,186306,104158,supplier2
35622,186306,846675,supplier4
35623,186306,71032,supplier2
35624,186306,32520,supplier3
35625,186306,73058,supplier2
35626,186306,197941,supplier2
35627,186306,70636,supplier2
35628,186306,14458,supplier3
35629,489505,489505,supplier1
35630,489505,502361,supplier2
35631,489505,1927095,supplier4
35632,171407,171407,supplier1
35633,171407,209189,supplier2
35634,171407,1298698,supplier4
35635,171407,12738,supplier3
35636,138003,138003,supplier1
35637,138003,350065,supplier4
35638,138003,70704,supplier2
35639,120287,120287,supplier1
35640,120287,144531,supplier2
35641,120287,28733,supplier3
35642,137746,137746,supplier1
35643,137746,31976,supplier3
35644,145652,145652,supplier1
35645,145652,193037,supplier2
35646,413230,413230,supplier1
35647,413230,367957,supplier2
35648,413230,940395,supplier4
35649,137780,137780,supplier1
35650,137780,5432,supplier3
35651,128284,128284,supplier1
35652,128284,24377,supplier3
35653,128284,223852,supplier2
35654,128284,1275848,supplier4
35655,199427,199427,supplier1
35656,199427,1309528,supplier4
35657,199427,33850,supplier3
35658,137916,137916,supplier1
35659,137796,137796,supplier1
35660,267402,267402,supplier1
35661,257151,257151,supplier1
35662,210033,210033,supplier1
35663,256470,256470,supplier1
35664,120818,120818,supplier1
35665,191558,191558,supplier1
35666,255681,255681,supplier1
35667,117596,117596,supplier1
35668,118567,118567,supplier1
35669,255451,255451,supplier1
35670,254409,254409,supplier1
35671,208529,208529,supplier1
35672,200034,200034,supplier1
35673,153033,153033,supplier1
35674,181731,181731,supplier1
35675,223426,223426,supplier1
35676,132447,132447,supplier1
35677,360931,360931,supplier1
35678,169071,169071,supplier1
35679,221587,221587,supplier1
35680,170627,170627,supplier1
35681,177155,177155,supplier1
35682,139520,139520,supplier1
35683,169041,169041,supplier1
35684,269154,269154,supplier1
35685,215097,215097,supplier1
35686,387365,387365,supplier1
35687,326160,326160,supplier1
35688,273877,273877,supplier1
35689,279154,279154,supplier1
35690,278592,278592,supplier1
35691,277503,277503,supplier1
35692,227914,227914,supplier1
35693,387795,387795,supplier1
35694,213117,213117,supplier1
35695,391236,391236,supplier1
35696,249057,249057,supplier1
35697,218782,218782,supplier1
35698,308455,308455,supplier1
35699,557939,557939,supplier1
35700,248605,248605,supplier1
35701,233378,233378,supplier1
35702,215719,215719,supplier1
35703,215719,737275,supplier4
35704,215719,348795,supplier4
35705,215719,734295,supplier4
35706,215719,939465,supplier4
35707,215719,765235,supplier4
35708,215719,1277578,supplier4
35709,215719,846795,supplier4
35710,215719,1297978,supplier4
35711,215719,1358178,supplier4
35712,215719,1324478,supplier4
35713,215719,722995,supplier4
35714,215719,1284808,supplier4
35715,215719,348575,supplier4
35716,215719,1317518,supplier4
35717,215719,15814,supplier3
35718,215719,1320328,supplier4
35719,215719,1379348,supplier4
35720,215719,732365,supplier4
35721,215719,732235,supplier4
35722,215719,731855,supplier4
35723,215719,1379258,supplier4
35724,215719,1629738,supplier4
35725,215719,1309878,supplier4
35726,215719,28734,supplier3
35727,215719,1322758,supplier4
35728,215719,728725,supplier4
35729,215719,480025,supplier4
35730,215719,1357318,supplier4
35731,215719,1340278,supplier4
35732,215719,7952,supplier3
35733,215719,1303758,supplier4
35734,215719,1335108,supplier4
35735,215719,1086328,supplier4
35736,215719,350565,supplier4
35737,215719,1325858,supplier4
35738,215719,349225,supplier4
35739,215719,1269178,supplier4
35740,215719,755455,supplier4
35741,215719,350485,supplier4
35742,215719,759355,supplier4
35743,215719,348985,supplier4
35744,215719,1267428,supplier4
35745,215719,1357058,supplier4
35746,215719,1344138,supplier4
35747,215719,1664318,supplier4
35748,225313,225313,supplier1
35749,225313,349365,supplier4
35750,225313,651125,supplier4
35751,400701,400701,supplier1
35752,400701,1382448,supplier4
35753,277207,277207,supplier1
35754,277207,732205,supplier4
35755,277207,436225,supplier4
35756,277207,155511,supplier2
35757,350381,350381,supplier1
35758,350381,1442138,supplier4
35759,169075,169075,supplier1
35760,169075,1425968,supplier4
35761,276587,276587,supplier1
35762,276587,1355988,supplier4
35763,312142,312142,supplier1
35764,312142,1360638,supplier4
35765,121195,121195,supplier1
35766,121195,755615,supplier4
35767,121195,727365,supplier4
35768,249971,249971,supplier1
35769,249971,1433358,supplier4
35770,141656,141656,supplier1
35771,141656,1286438,supplier4
35772,122936,122936,supplier1
35773,122936,1270858,supplier4
35774,204366,204366,supplier1
35775,204366,72673,supplier2
35776,204571,204571,supplier1
35777,204571,1313248,supplier4
35778,345270,345270,supplier1
35779,345270,1441428,supplier4
35780,169016,169016,supplier1
35781,169016,351985,supplier4
35782,404652,404652,supplier1
35783,404652,1383788,supplier4
35784,116292,116292,supplier1
35785,116292,1265458,supplier4
35786,116292,29992,supplier3
35787,169725,169725,supplier1
35788,169725,15532,supplier3
35789,169725,107162,supplier2
35790,169725,430135,supplier4
35791,137968,137968,supplier1
35792,137968,46934,supplier3
35793,174173,174173,supplier1
35794,174173,1300078,supplier4
35795,108692,108692,supplier1
35796,108692,728825,supplier4
35797,128406,128406,supplier1
35798,128406,55480,supplier3
35799,138010,138010,supplier1
35800,138010,1086358,supplier4
35801,138010,41414,supplier3
35802,138010,211067,supplier2
35803,137863,137863,supplier1
35804,137863,144792,supplier2
35805,137863,15,supplier3
35806,130303,130303,supplier1
35807,130303,65924,supplier2
35808,130303,951515,supplier4
35809,112449,112449,supplier1
35810,112449,1262888,supplier4
35811,112449,200975,supplier2
35812,112449,19144,supplier3
35813,256502,256502,supplier1
35814,256502,49575,supplier3
35815,256502,123138,supplier2
35816,192670,192670,supplier1
35817,192670,853215,supplier4
35818,192670,71195,supplier2
35819,192670,71320,supplier2
35820,192670,356225,supplier4
35821,192670,54115,supplier3
35822,192670,144518,supplier2
35823,121265,121265,supplier1
35824,121265,43919,supplier3
35825,121265,47451,supplier3
35826,202287,202287,supplier1
35827,202287,11272,supplier3
35828,202287,72890,supplier2
35829,202287,108333,supplier2
35830,202287,32800,supplier3
35831,129767,129767,supplier1
35832,129767,70817,supplier2
35833,137937,137937,supplier1
35834,137937,1283208,supplier4
35835,137937,43636,supplier3
35836,137937,197191,supplier2
35837,118604,118604,supplier1
35838,118604,1267458,supplier4
35839,153528,153528,supplier1
35840,153528,26372,supplier3
35841,153528,438245,supplier4
35842,153528,107300,supplier2
35843,133278,133278,supplier1
35844,133278,300246,supplier3
35845,116574,116574,supplier1
35846,116574,108335,supplier2
35847,116574,356635,supplier4
35848,116574,13126,supplier3
35849,207224,207224,supplier1
35850,207224,1634928,supplier4
35851,207224,46108,supplier3
35852,207224,163629,supplier2
35853,137784,137784,supplier1
35854,137784,70659,supplier2
35855,137784,795935,supplier4
35856,114171,114171,supplier1
35857,114171,484355,supplier4
35858,114171,144435,supplier2
35859,114171,17270,supplier3
35860,114171,193084,supplier2
35861,114171,436405,supplier4
35862,326554,326554,supplier1
35863,326554,155554,supplier2
35864,326554,45390,supplier3
35865,326554,455865,supplier4
35866,124141,124141,supplier1
35867,124141,209143,supplier2
35868,124141,497075,supplier4
35869,124141,847465,supplier4
35870,116819,116819,supplier1
35871,116819,9200,supplier3
35872,135114,135114,supplier1
35873,135114,155510,supplier2
35874,135114,437555,supplier4
35875,135114,7656,supplier3
35876,267286,267286,supplier1
35877,267286,1351148,supplier4
35878,137960,137960,supplier1
35879,137960,898225,supplier4
35880,137960,70662,supplier2
35881,137960,1283478,supplier4
35882,489464,489464,supplier1
35883,489464,19912,supplier3
35884,489464,434285,supplier4
35885,489464,107197,supplier2
35886,254823,254823,supplier1
35887,254823,243165,supplier3
35888,199129,199129,supplier1
35889,199129,236,supplier3
35890,125052,125052,supplier1
35891,125052,1423018,supplier4
35892,112292,112292,supplier1
35893,112292,1627178,supplier4
35894,133882,133882,supplier1
35895,133882,1280258,supplier4
35896,137880,137880,supplier1
35897,137880,70534,supplier2
35898,137880,357605,supplier4
35899,145676,145676,supplier1
35900,145676,53722,supplier3
35901,145676,455685,supplier4
35902,145676,193039,supplier2
35903,153114,153114,supplier1
35904,153114,13579,supplier3
35905,120565,120565,supplier1
35906,120565,197182,supplier2
35907,120565,7926,supplier3
35908,249982,249982,supplier1
35909,249982,47809,supplier3
35910,137860,137860,supplier1
35911,137860,22158,supplier3
35912,124855,124855,supplier1
35913,124855,13428,supplier2
35914,124855,26234,supplier3
35915,124855,730985,supplier4
35916,130294,130294,supplier1
35917,130294,1277358,supplier4
35918,169057,169057,supplier1
35919,169057,12840,supplier3
35920,169057,1297228,supplier4
35921,117990,117990,supplier1
35922,117990,508665,supplier4
35923,117990,4166,supplier2
35924,137891,137891,supplier1
35925,137891,796045,supplier4
35926,137891,70664,supplier2
35927,137891,7781,supplier3
35928,133244,133244,supplier1
35929,133244,731595,supplier4
35930,133244,9643,supplier3
35931,137786,137786,supplier1
35932,137786,14534,supplier3
35933,137781,137781,supplier1
35934,137781,846445,supplier4
35935,129046,129046,supplier1
35936,129046,1276488,supplier4
35937,137986,137986,supplier1
35938,137986,5064,supplier3
35939,137986,82793,supplier2
35940,136201,136201,supplier1
35941,136201,1282108,supplier4
35942,137961,137961,supplier1
35943,137961,51934,supplier2
35944,137961,357625,supplier4
35945,267143,267143,supplier1
35946,267143,1351058,supplier4
35947,267143,25962,supplier3
35948,128099,128099,supplier1
35949,128099,1275638,supplier4
35950,126204,126204,supplier1
35951,126204,1273068,supplier4
35952,126204,34433,supplier3
35953,126204,516,supplier3
35954,126204,358155,supplier4
35955,126204,70789,supplier2
35956,137908,137908,supplier1
35957,137908,78532,supplier2
35958,489499,489499,supplier1
35959,489499,464967,supplier2
35960,489499,1926965,supplier4
35961,386587,386587,supplier1
35962,386587,193101,supplier2
35963,111743,111743,supplier1
35964,111743,7113,supplier3
35965,111743,358165,supplier4
35966,111743,28156,supplier2
35967,111743,358175,supplier4
35968,109623,109623,supplier1
35969,109623,358185,supplier4
35970,109623,16177,supplier2
35971,109623,45834,supplier3
35972,115694,115694,supplier1
35973,115694,40264,supplier3
35974,137750,137750,supplier1
35975,137750,82810,supplier2
35976,137974,137974,supplier1
35977,137974,1283288,supplier4
35978,169797,169797,supplier1
35979,169797,439655,supplier4
35980,169797,193072,supplier2
35981,169797,15564,supplier3
35982,371946,371946,supplier1
35983,371946,233138,supplier3
35984,371946,1444838,supplier4
35985,371946,151393,supplier2
35986,371946,36232,supplier3
35987,371946,144530,supplier2
35988,237114,237114,supplier1
35989,237114,106159,supplier2
35990,237114,48864,supplier3
35991,237114,434425,supplier4
35992,223489,223489,supplier1
35993,223489,209130,supplier2
35994,109589,109589,supplier1
35995,109589,1260798,supplier4
35996,109589,200928,supplier2
35997,109589,10302,supplier3
35998,248455,248455,supplier1
35999,248455,27925,supplier3
36000,248455,11354,supplier3
36001,248455,193415,supplier2
36002,248455,1446938,supplier4
36003,489469,489469,supplier1
36004,489469,448095,supplier4
36005,489469,402531,supplier2
36006,489469,35934,supplier3
36007,124002,124002,supplier1
36008,124002,70986,supplier2
36009,124002,359105,supplier4
36010,124002,49890,supplier3
36011,489434,489434,supplier1
36012,489434,466302,supplier2
36013,203368,203368,supplier1
36014,203368,44518,supplier3
36015,203368,796485,supplier4
36016,203368,82813,supplier2
36017,203368,14075,supplier3
36018,138019,138019,supplier1
36019,138019,51367,supplier3
36020,442821,442821,supplier1
36021,442821,1691918,supplier4
36022,442821,46872,supplier3
36023,442821,1092348,supplier4
36024,409387,409387,supplier1
36025,409387,14369,supplier3
36026,421273,421273,supplier1
36027,421273,1452338,supplier4
36028,121079,121079,supplier1
36029,121079,37291,supplier3
36030,121079,132351,supplier2
36031,121079,900575,supplier4
36032,260416,260416,supplier1
36033,260416,1925985,supplier4
36034,118177,118177,supplier1
36035,118177,6329,supplier3
36036,133440,133440,supplier1
36037,133440,5623,supplier3
36038,512076,512076,supplier1
36039,512076,77047,supplier3
36040,126780,126780,supplier1
